Timestamp,Humidity (%),Temperature (°C),Rain (mm/min)
12/23/2024 12:39,83.6,27.4,0
12/23/2024 12:39,71.9,29.8,0
12/23/2024 12:39,68,28,0
12/23/2024 12:39,69.1,29,0
12/23/2024 12:39,73.2,30.4,0
12/23/2024 12:39,73.4,27.1,0
12/23/2024 12:40,82.3,29,0
12/23/2024 12:40,79,30.5,0
12/23/2024 12:40,76.8,28.3,0
12/23/2024 12:40,83.8,28.3,0
12/23/2024 12:40,69.3,28.7,0
12/23/2024 12:40,81.4,30.8,0
12/23/2024 12:40,76.8,27.8,0
12/23/2024 12:40,69,27.9,0
12/23/2024 12:40,67.3,27.8,0
12/23/2024 12:40,82.5,28.2,0
12/23/2024 12:40,68,28.2,0
12/23/2024 12:40,77.7,28.4,0
12/23/2024 12:41,85.3,28.6,0
12/23/2024 12:41,80.6,29.7,0
12/23/2024 12:41,82.6,27.3,0
12/23/2024 12:41,82.6,30.6,0
12/23/2024 12:41,70.5,27.2,0
12/23/2024 12:41,71.5,28.5,0
12/23/2024 12:41,72.2,30.8,0
12/23/2024 12:41,73.7,28.8,0
12/23/2024 12:41,84.8,28.9,0
12/23/2024 12:41,73.8,29.7,0
12/23/2024 12:41,78.6,28.4,0
12/23/2024 12:41,71.1,27.2,0
12/23/2024 12:42,69.9,29.8,0
12/23/2024 12:42,69.2,29.2,0
12/23/2024 12:42,85.4,30.2,0
12/23/2024 12:42,84.1,29.7,0
12/23/2024 12:42,76.9,27.5,0
12/23/2024 12:42,83.9,30.4,0
12/23/2024 12:42,72.8,29.1,0
12/23/2024 12:42,71.9,29.9,0
12/23/2024 12:42,79.5,29.9,0
12/23/2024 12:42,72,27.8,0
12/23/2024 12:42,72.5,30.9,0
12/23/2024 12:42,80.2,29.6,0
12/23/2024 12:43,80.2,29.1,0
12/23/2024 12:43,71.1,28.5,0
12/23/2024 12:43,75.5,28.6,0
12/23/2024 12:43,79,30.9,0
12/23/2024 12:43,84.1,27.8,0
12/23/2024 12:43,67.6,30.5,0
12/23/2024 12:43,68.4,28.4,0
12/23/2024 12:43,72.2,28.1,0
12/23/2024 12:43,81.9,30.4,0
12/23/2024 12:43,70.2,28.8,0
12/23/2024 12:43,78.8,28.5,0
12/23/2024 12:43,74.3,29.1,0
12/23/2024 12:44,73,28.9,0
12/23/2024 12:44,83.3,30.9,0
12/23/2024 12:44,68.8,28.9,0
12/23/2024 12:44,70.6,30.7,0
12/23/2024 12:44,85.8,30.3,0
12/23/2024 12:44,67.2,30.8,0
12/23/2024 12:44,76.4,28.8,0
12/23/2024 12:44,74,29.8,0
12/23/2024 12:44,82.6,30.6,0
12/23/2024 12:44,80.6,29.4,0
12/23/2024 12:44,79.9,29.1,0
12/23/2024 12:44,82.2,27.1,0
12/23/2024 12:45,74.4,27.4,0
12/23/2024 12:45,76.9,30.5,0
12/23/2024 12:45,67.8,27.9,0
12/23/2024 12:45,82.7,28.4,0
12/23/2024 12:45,67.1,30.5,0
12/23/2024 12:45,73.5,29.5,0
12/23/2024 12:45,67.9,27.9,0
12/23/2024 12:45,79.1,28.5,0
12/23/2024 12:45,68.1,27.3,0
12/23/2024 12:45,82.3,28,0
12/23/2024 12:45,82.8,27.2,0
12/23/2024 12:45,71.1,30,0
12/23/2024 12:46,80.7,28.4,0
12/23/2024 12:46,69.2,28.7,0
12/23/2024 12:46,69.5,30.6,0
12/23/2024 12:46,68.3,30.8,0
12/23/2024 12:46,70.6,29.9,0
12/23/2024 12:46,79.3,28.3,0
12/23/2024 12:46,71.9,29.2,0
12/23/2024 12:46,70,29.3,0
12/23/2024 12:46,73.2,30,0
12/23/2024 12:46,67.8,29,0
12/23/2024 12:46,80.1,29,0
12/23/2024 12:46,80.9,28.5,0
12/23/2024 12:47,73.6,31,0
12/23/2024 12:47,68.3,29.7,0
12/23/2024 12:47,68.3,27.2,0
12/23/2024 12:47,72.6,28,0
12/23/2024 12:47,81,30.5,0
12/23/2024 12:47,70.2,30.5,0
12/23/2024 12:47,76,30.1,0
12/23/2024 12:47,81.7,30.3,0
12/23/2024 12:47,67.6,30.4,0
12/23/2024 12:47,83.6,30.9,0
12/23/2024 12:47,72.6,30.1,0
12/23/2024 12:47,75.7,28.5,0
12/23/2024 12:48,67.7,29.1,0
12/23/2024 12:48,84.5,27.8,0
12/23/2024 12:48,76.4,30.2,0
12/23/2024 12:48,75.6,30.1,0
12/23/2024 12:48,76.6,27.4,0
12/23/2024 12:48,72.8,30.2,0
12/23/2024 12:48,69.3,29.2,0
12/23/2024 12:48,70.7,27.7,0
12/23/2024 12:48,75.7,28.1,0
12/23/2024 12:48,81,28.8,0
12/23/2024 12:48,70.2,29,0
12/23/2024 12:48,75.3,28.2,0
12/23/2024 12:49,83.7,27.1,0
12/23/2024 12:49,67.8,28.1,0
12/23/2024 12:49,75.3,30.5,0
12/23/2024 12:49,84,29.8,0
12/23/2024 12:49,77.8,27.7,0
12/23/2024 12:49,71.4,28.6,0
12/23/2024 12:49,70.2,27.2,0
12/23/2024 12:49,68.5,30.2,0
12/23/2024 12:49,84.3,28.4,0
12/23/2024 12:49,73.6,30.1,0
12/23/2024 12:49,85.9,29.9,0
12/23/2024 12:49,67.7,30.6,0
12/23/2024 12:50,84.7,27.1,0
12/23/2024 12:50,80.2,30.4,0
12/23/2024 12:50,79.5,29.4,0
12/23/2024 12:50,80.7,30.8,0
12/23/2024 12:50,71.8,27.5,0
12/23/2024 12:50,74.4,27.7,0
12/23/2024 12:50,81,27.4,0
12/23/2024 12:50,75.5,30.2,0
12/23/2024 12:50,75.7,27.1,0
12/23/2024 12:50,70.5,28.1,0
12/23/2024 12:50,75.4,28.7,0
12/23/2024 12:50,70.9,30.6,0
12/23/2024 12:51,77,29.1,0
12/23/2024 12:51,76.5,30.9,0
12/23/2024 12:51,67.7,28.5,0
12/23/2024 12:51,82.4,28.8,0
12/23/2024 12:51,74,30.8,0
12/23/2024 12:51,68.9,28.1,0
12/23/2024 12:51,75.6,31,0
12/23/2024 12:51,72.7,28.3,0
12/23/2024 12:51,77.3,29.1,0
12/23/2024 12:51,84.4,29.7,0
12/23/2024 12:51,82,29.5,0
12/23/2024 12:51,82.9,30.5,0
12/23/2024 12:52,73.3,27,0
12/23/2024 12:52,75.4,29.9,0
12/23/2024 12:52,69.3,28.3,0
12/23/2024 12:52,79.1,27.5,0
12/23/2024 12:52,75.4,28.3,0
12/23/2024 12:52,68.8,27.1,0
12/23/2024 12:52,70.1,31,0
12/23/2024 12:52,75.1,28.6,0
12/23/2024 12:52,76.8,28.9,0
12/23/2024 12:52,76.1,29.5,0
12/23/2024 12:52,73.1,30,0
12/23/2024 12:52,77.2,29.8,0
12/23/2024 12:53,80.8,27.6,0
12/23/2024 12:53,83.8,29.9,0
12/23/2024 12:53,76.8,29.6,0
12/23/2024 12:53,73.5,27.3,0
12/23/2024 12:53,80.3,27.5,0
12/23/2024 12:53,71.7,30.4,0
12/23/2024 12:53,77.6,30.5,0
12/23/2024 12:53,85.9,30.5,0
12/23/2024 12:53,81.4,28.7,0
12/23/2024 12:53,68,27.7,0
12/23/2024 12:53,67.7,27.7,0
12/23/2024 12:53,67.7,30.6,0
12/23/2024 12:54,69.4,29.6,0
12/23/2024 12:54,76.6,27.8,0
12/23/2024 12:54,68.6,27.9,0
12/23/2024 12:54,70.8,29.3,0
12/23/2024 12:54,68.1,28.4,0
12/23/2024 12:54,70.6,30.6,0
12/23/2024 12:54,67.4,28.6,0
12/23/2024 12:54,80.1,30.5,0
12/23/2024 12:54,79.4,30.1,0
12/23/2024 12:54,78.2,28.7,0
12/23/2024 12:54,68.9,28.3,0
12/23/2024 12:54,80.5,30.3,0
12/23/2024 12:55,80.7,28.1,0
12/23/2024 12:55,68,27.8,0
12/23/2024 12:55,81.5,30.5,0
12/23/2024 12:55,79.1,29.7,0
12/23/2024 12:55,77.5,30.4,0
12/23/2024 12:55,82.1,28.9,0
12/23/2024 12:55,74.1,27.6,0
12/23/2024 12:55,79.4,30.4,0
12/23/2024 12:55,81.9,27.6,0
12/23/2024 12:55,67.3,30.3,0
12/23/2024 12:55,75.9,28.6,0
12/23/2024 12:55,68.7,30.3,0
12/23/2024 12:56,71.9,29.2,0
12/23/2024 12:56,73.5,28.3,0
12/23/2024 12:56,72.1,29.7,0
12/23/2024 12:56,80.7,30.5,0
12/23/2024 12:56,79.2,27.3,0
12/23/2024 12:56,75.3,28.7,0
12/23/2024 12:56,85.1,28.4,0
12/23/2024 12:56,73.2,28.1,0
12/23/2024 12:56,75,30.5,0
12/23/2024 12:56,77.8,27.7,0
12/23/2024 12:56,67.3,30.2,0
12/23/2024 12:56,81.9,29.9,0
12/23/2024 12:57,78.9,27.1,0
12/23/2024 12:57,79.3,28.8,0
12/23/2024 12:57,85.7,27,0
12/23/2024 12:57,68.6,29.4,0
12/23/2024 12:57,79,29.2,0
12/23/2024 12:57,72.6,27.9,0
12/23/2024 12:57,85.9,28.5,0
12/23/2024 12:57,67.4,30,0
12/23/2024 12:57,80.9,29.3,0
12/23/2024 12:57,67.7,29.3,0
12/23/2024 12:57,72.9,30.9,0
12/23/2024 12:57,80.6,27.1,0
12/23/2024 12:58,67.1,30.7,0
12/23/2024 12:58,83.7,29.7,0
12/23/2024 12:58,71,27.7,0
12/23/2024 12:58,68.6,30.2,0
12/23/2024 12:58,80.7,29.4,0
12/23/2024 12:58,81,30,0
12/23/2024 12:58,69.4,30.9,0
12/23/2024 12:58,71.4,27.4,0
12/23/2024 12:58,84.8,27,0
12/23/2024 12:58,68.8,29.5,0
12/23/2024 12:58,78.6,27.9,0
12/23/2024 12:58,80,30.9,0
12/23/2024 12:59,85.6,28.2,0
12/23/2024 12:59,85.1,29.7,0
12/23/2024 12:59,70.7,27.4,0
12/23/2024 12:59,76.2,29.5,0
12/23/2024 12:59,80.2,27.3,0
12/23/2024 12:59,74.5,29.2,0
12/23/2024 12:59,80.7,28.1,0
12/23/2024 12:59,71.3,28.2,0
12/23/2024 12:59,70.5,29,0
12/23/2024 12:59,71.9,28.2,0
12/23/2024 12:59,72.5,27.1,0
12/23/2024 12:59,80.2,28.1,0
12/23/2024 13:00,72.7,29.5,0
12/23/2024 13:00,71.8,27.3,0
12/23/2024 13:00,73.5,27.5,0
12/23/2024 13:00,82.8,28.5,0
12/23/2024 13:00,83.2,27.8,0
12/23/2024 13:00,74.4,29.8,0
12/23/2024 13:00,85.8,30.8,0
12/23/2024 13:00,69.3,30.4,0
12/23/2024 13:00,70.1,28.3,0
12/23/2024 13:00,72,27.8,0
12/23/2024 13:00,77.6,30.7,0
12/23/2024 13:00,85.1,27.5,0
12/23/2024 13:01,72.9,29.3,0
12/23/2024 13:01,72,28.7,0
12/23/2024 13:01,74.5,29,0
12/23/2024 13:01,68.6,29.3,0
12/23/2024 13:01,73,27.9,0
12/23/2024 13:01,69.4,28.3,0
12/23/2024 13:01,74.3,30.9,0
12/23/2024 13:01,73,30,0
12/23/2024 13:01,70.3,29.3,0
12/23/2024 13:01,85.2,29.7,0
12/23/2024 13:01,76.2,29.1,0
12/23/2024 13:01,85.2,28.4,0
12/23/2024 13:02,83,29.8,0
12/23/2024 13:02,77.6,29.1,0
12/23/2024 13:02,85.2,31,0
12/23/2024 13:02,74.3,29.5,0
12/23/2024 13:02,85.6,29.2,0
12/23/2024 13:02,75.6,30.8,0
12/23/2024 13:02,72,28.9,0
12/23/2024 13:02,74.9,27.7,0
12/23/2024 13:02,76.9,28.2,0
12/23/2024 13:02,81.9,28.4,0
12/23/2024 13:02,69.6,30,0
12/23/2024 13:02,81,29.9,0
12/23/2024 13:03,68,30.1,0
12/23/2024 13:03,80.8,27.1,0
12/23/2024 13:03,76.9,30,0
12/23/2024 13:03,78.6,28.4,0
12/23/2024 13:03,81.2,27.5,0
12/23/2024 13:03,81.7,28.1,0
12/23/2024 13:03,77.3,27.3,0
12/23/2024 13:03,75.5,28.1,0
12/23/2024 13:03,78.1,29.6,0
12/23/2024 13:03,67.3,27.6,0
12/23/2024 13:03,84,30.8,0
12/23/2024 13:03,79.2,29.9,0
12/23/2024 13:04,84.1,27.9,0
12/23/2024 13:04,74.2,29.2,0
12/23/2024 13:04,83.4,28.4,0
12/23/2024 13:04,70.8,30.3,0
12/23/2024 13:04,83.4,27.9,0
12/23/2024 13:04,77.7,28.6,0
12/23/2024 13:04,84.6,29.6,0
12/23/2024 13:04,75.9,27.9,0
12/23/2024 13:04,76.4,28,0
12/23/2024 13:04,85.5,30,0
12/23/2024 13:04,78.3,27.9,0
12/23/2024 13:04,78.6,27.8,0
12/23/2024 13:05,72.4,27.4,0
12/23/2024 13:05,72.3,29,0
12/23/2024 13:05,73.7,29.4,0
12/23/2024 13:05,70.4,27.3,0
12/23/2024 13:05,75.6,27.5,0
12/23/2024 13:05,76.6,30.2,0
12/23/2024 13:05,73.3,27.6,0
12/23/2024 13:05,76.3,27.4,0
12/23/2024 13:05,73.1,27.5,0
12/23/2024 13:05,79.7,29.6,0
12/23/2024 13:05,75.7,28.9,0
12/23/2024 13:05,85.2,28.7,0
12/23/2024 13:06,84.5,29.1,0
12/23/2024 13:06,79.4,28.9,0
12/23/2024 13:06,83.6,29,0
12/23/2024 13:06,73.6,27.8,0
12/23/2024 13:06,74,28.9,0
12/23/2024 13:06,72.3,28.5,0
12/23/2024 13:06,71.3,29.9,0
12/23/2024 13:06,69.5,30.3,0
12/23/2024 13:06,79.5,27.1,0
12/23/2024 13:06,71.6,29.7,0
12/23/2024 13:06,67.3,30.2,0
12/23/2024 13:06,80.2,28.9,0
12/23/2024 13:07,77,28,0
12/23/2024 13:07,73.4,27,0
12/23/2024 13:07,71.1,28.3,0
12/23/2024 13:07,78.6,28.8,0
12/23/2024 13:07,67.1,30.1,0
12/23/2024 13:07,85.3,30.3,0
12/23/2024 13:07,76.6,27,0
12/23/2024 13:07,73,28.1,0
12/23/2024 13:07,71,30.6,0
12/23/2024 13:07,74.7,28.1,0
12/23/2024 13:07,67.6,29.1,0
12/23/2024 13:07,78,27.8,0
12/23/2024 13:08,85.3,30.5,0
12/23/2024 13:08,75.4,27.9,0
12/23/2024 13:08,76.6,27.5,0
12/23/2024 13:08,78.2,28.5,0
12/23/2024 13:08,68.4,27.9,0
12/23/2024 13:08,67.4,29.8,0
12/23/2024 13:08,73.8,30.7,0
12/23/2024 13:08,84.8,29.4,0
12/23/2024 13:08,71.9,29,0
12/23/2024 13:08,76.7,30.8,0
12/23/2024 13:08,71.7,27.5,0
12/23/2024 13:08,70.1,29,0
12/23/2024 13:09,78.6,27.4,0
12/23/2024 13:09,80.7,27.5,0
12/23/2024 13:09,68.2,30.3,0
12/23/2024 13:09,69.3,29.9,0
12/23/2024 13:09,68.7,28.9,0
12/23/2024 13:09,77.5,28.3,0
12/23/2024 13:09,81.4,30.7,0
12/23/2024 13:09,75.2,27.7,0
12/23/2024 13:09,73.7,29.6,0
12/23/2024 13:09,85.6,27.1,0
12/23/2024 13:09,82.6,30.1,0
12/23/2024 13:09,77.3,28.1,0
12/23/2024 13:10,85.3,29.5,0
12/23/2024 13:10,80.6,29.1,0
12/23/2024 13:10,73.8,30.6,0
12/23/2024 13:10,76.5,27.2,0
12/23/2024 13:10,70.5,29,0
12/23/2024 13:10,73.6,27.9,0
12/23/2024 13:10,69.1,29.5,0
12/23/2024 13:10,78.1,28.6,0
12/23/2024 13:10,72.5,29.6,0
12/23/2024 13:10,69.8,29.1,0
12/23/2024 13:10,79.5,30.4,0
12/23/2024 13:10,82.2,28.8,0
12/23/2024 13:11,73.4,27,0
12/23/2024 13:11,79.6,29,0
12/23/2024 13:11,83.5,30.5,0
12/23/2024 13:11,77.4,27.5,0
12/23/2024 13:11,75.9,28.4,0
12/23/2024 13:11,84.2,30.5,0
12/23/2024 13:11,68.1,30,0
12/23/2024 13:11,72.2,28,0
12/23/2024 13:11,77.2,30.5,0
12/23/2024 13:11,84.3,29.9,0
12/23/2024 13:11,85.1,28.9,0
12/23/2024 13:11,70.2,28.4,0
12/23/2024 13:12,76.7,30.7,0
12/23/2024 13:12,85.7,30.7,0
12/23/2024 13:12,77,29.9,0
12/23/2024 13:12,72.7,30,0
12/23/2024 13:12,69.5,27.5,0
12/23/2024 13:12,76,28.3,0
12/23/2024 13:12,80,30,0
12/23/2024 13:12,85.9,28.3,0
12/23/2024 13:12,70.6,29.1,0
12/23/2024 13:12,80.3,27.8,0
12/23/2024 13:12,80.5,28,0
12/23/2024 13:12,77.1,28,0
12/23/2024 13:13,67.9,27,0
12/23/2024 13:13,67.9,30.8,0
12/23/2024 13:13,72.9,30.1,0
12/23/2024 13:13,82.3,30.3,0
12/23/2024 13:13,69.4,30.5,0
12/23/2024 13:13,83.9,30.4,0
12/23/2024 13:13,75.1,29.9,0
12/23/2024 13:13,76.8,29.5,0
12/23/2024 13:13,78.9,29.4,0
12/23/2024 13:13,84.2,28.7,0
12/23/2024 13:13,71.6,28.9,0
12/23/2024 13:13,67.8,27.5,0
12/23/2024 13:14,69.7,30.3,0
12/23/2024 13:14,70.8,28.9,0
12/23/2024 13:14,84.2,29.1,0
12/23/2024 13:14,81.2,30,0
12/23/2024 13:14,85.9,30.9,0
12/23/2024 13:14,72.5,27.1,0
12/23/2024 13:14,82.5,29,0
12/23/2024 13:14,82.9,28.4,0
12/23/2024 13:14,74.6,29.1,0
12/23/2024 13:14,81.1,27.8,0
12/23/2024 13:14,72.8,30.8,0
12/23/2024 13:14,72.2,29.8,0
12/23/2024 13:15,83.5,29.3,0
12/23/2024 13:15,82.6,28.2,0
12/23/2024 13:15,73.7,30.1,0
12/23/2024 13:15,81.3,28.6,0
12/23/2024 13:15,76.3,27.8,0
12/23/2024 13:15,74,30,0
12/23/2024 13:15,85.6,27.7,0
12/23/2024 13:15,80,29.3,0
12/23/2024 13:15,79.6,28,0
12/23/2024 13:15,79.7,30.1,0
12/23/2024 13:15,79.9,29.9,0
12/23/2024 13:15,73.3,27,0
12/23/2024 13:16,75.6,29.5,0
12/23/2024 13:16,81.5,27.1,0
12/23/2024 13:16,84.4,30.7,0
12/23/2024 13:16,77,27.1,0
12/23/2024 13:16,71.1,30.4,0
12/23/2024 13:16,69.7,27,0
12/23/2024 13:16,71.8,30.9,0
12/23/2024 13:16,83.5,28.9,0
12/23/2024 13:16,79.1,30.9,0
12/23/2024 13:16,81.6,28.9,0
12/23/2024 13:16,72.7,28.3,0
12/23/2024 13:16,78.4,28.5,0
12/23/2024 13:17,81,28.6,0
12/23/2024 13:17,75.3,28.8,0
12/23/2024 13:17,72.8,29.9,0
12/23/2024 13:17,73.8,28.4,0
12/23/2024 13:17,81.2,27.6,0
12/23/2024 13:17,77.9,30.3,0
12/23/2024 13:17,75.9,28.3,0
12/23/2024 13:17,76.5,29.2,0
12/23/2024 13:17,78.7,29.4,0
12/23/2024 13:17,70.3,27.5,0
12/23/2024 13:17,82.7,29.7,0
12/23/2024 13:17,82.6,28.8,0
12/23/2024 13:18,85.7,27,0
12/23/2024 13:18,67.3,30.5,0
12/23/2024 13:18,74,29,0
12/23/2024 13:18,73.1,28.6,0
12/23/2024 13:18,79,30.9,0
12/23/2024 13:18,84.8,27,0
12/23/2024 13:18,70.5,27,0
12/23/2024 13:18,84.1,27.4,0
12/23/2024 13:18,71.2,29,0
12/23/2024 13:18,70.5,29.9,0
12/23/2024 13:18,77.4,29.8,0
12/23/2024 13:18,84.8,30.6,0
12/23/2024 13:19,84.2,27.4,0
12/23/2024 13:19,71.2,27.6,0
12/23/2024 13:19,84.3,27.5,0
12/23/2024 13:19,81.6,29.9,0
12/23/2024 13:19,76,29.8,0
12/23/2024 13:19,73,30.1,0
12/23/2024 13:19,71.1,30.2,0
12/23/2024 13:19,74.4,27.2,0
12/23/2024 13:19,79.8,30.7,0
12/23/2024 13:19,70,28.4,0
12/23/2024 13:19,72.3,28.5,0
12/23/2024 13:19,74.7,29.2,0
12/23/2024 13:20,68.4,28.6,0
12/23/2024 13:20,80.9,31,0
12/23/2024 13:20,81.5,30.3,0
12/23/2024 13:20,74.5,29.4,0
12/23/2024 13:20,78.2,28,0
12/23/2024 13:20,67.9,28.3,0
12/23/2024 13:20,76.8,30,0
12/23/2024 13:20,73.3,27.4,0
12/23/2024 13:20,71,30.4,0
12/23/2024 13:20,85,30,0
12/23/2024 13:20,81,29.8,0
12/23/2024 13:20,67.4,30.9,0
12/23/2024 13:21,82.2,30.8,0
12/23/2024 13:21,76.6,28.8,0
12/23/2024 13:21,73.5,27.8,0
12/23/2024 13:21,79.6,28.9,0
12/23/2024 13:21,68.5,28.1,0
12/23/2024 13:21,69,27.3,0
12/23/2024 13:21,68.4,30.2,0
12/23/2024 13:21,83.3,30.4,0
12/23/2024 13:21,76.1,27.7,0
12/23/2024 13:21,78.4,27.4,0
12/23/2024 13:21,77.7,29.7,0
12/23/2024 13:21,68.2,30.7,0
12/23/2024 13:22,75.9,27.6,0
12/23/2024 13:22,81.5,30,0
12/23/2024 13:22,81.7,29.9,0
12/23/2024 13:22,85,30.7,0
12/23/2024 13:22,81.4,29.3,0
12/23/2024 13:22,75.6,30.7,0
12/23/2024 13:22,69,30.8,0
12/23/2024 13:22,75.3,27.3,0
12/23/2024 13:22,71.5,27.6,0
12/23/2024 13:22,81.6,28.5,0
12/23/2024 13:22,70.9,27.1,0
12/23/2024 13:22,83.7,28.8,0
12/23/2024 13:23,71,28.4,0
12/23/2024 13:23,83.6,30.2,0
12/23/2024 13:23,85.8,27.3,0
12/23/2024 13:23,71.6,30.1,0
12/23/2024 13:23,83.1,29.9,0
12/23/2024 13:23,73.6,28.5,0
12/23/2024 13:23,71.2,29.8,0
12/23/2024 13:23,74.2,27.4,0
12/23/2024 13:23,74.9,28.6,0
12/23/2024 13:23,67.7,28.6,0
12/23/2024 13:23,83.2,29.1,0
12/23/2024 13:23,71.1,28.5,0
12/23/2024 13:24,79,28.7,0
12/23/2024 13:24,74.5,29.4,0
12/23/2024 13:24,74.3,30.3,0
12/23/2024 13:24,70.4,29.8,0
12/23/2024 13:24,82.4,28.2,0
12/23/2024 13:24,73.7,28.2,0
12/23/2024 13:24,72.2,27.9,0
12/23/2024 13:24,73.7,27.6,0
12/23/2024 13:24,69,29.6,0
12/23/2024 13:24,68.1,29.5,0
12/23/2024 13:24,78.2,30.1,0
12/23/2024 13:24,80.2,30.5,0
12/23/2024 13:25,83.9,29.8,0
12/23/2024 13:25,79.7,29.9,0
12/23/2024 13:25,84,29.7,0
12/23/2024 13:25,71.5,30.9,0
12/23/2024 13:25,80.6,29.2,0
12/23/2024 13:25,85.7,29.1,0
12/23/2024 13:25,73.6,27.4,0
12/23/2024 13:25,73.5,30.4,0
12/23/2024 13:25,70.9,29.8,0
12/23/2024 13:25,75.1,27.8,0
12/23/2024 13:25,68.5,30.5,0
12/23/2024 13:25,83.3,29.9,0
12/23/2024 13:26,74.4,28,0
12/23/2024 13:26,77,29.9,0
12/23/2024 13:26,75.5,27.4,0
12/23/2024 13:26,80.3,29.5,0
12/23/2024 13:26,70.8,29.5,0
12/23/2024 13:26,67.6,29,0
12/23/2024 13:26,84.4,30.8,0
12/23/2024 13:26,73.4,30.1,0
12/23/2024 13:26,78.4,28.3,0
12/23/2024 13:26,80.6,28.9,0
12/23/2024 13:26,75.1,28,0
12/23/2024 13:26,71.5,30.9,0
12/23/2024 13:27,85,29.6,0
12/23/2024 13:27,73.2,30.7,0
12/23/2024 13:27,70.4,30.3,0
12/23/2024 13:27,79.2,29.7,0
12/23/2024 13:27,75.6,27.5,0
12/23/2024 13:27,69.4,30.5,0
12/23/2024 13:27,73.1,30.2,0
12/23/2024 13:27,74.6,27.4,0
12/23/2024 13:27,83.5,27.9,0
12/23/2024 13:27,76,29.4,0
12/23/2024 13:27,77.3,27.2,0
12/23/2024 13:27,78.5,28.8,0
12/23/2024 13:28,77.1,27.7,0
12/23/2024 13:28,68.2,29.3,0
12/23/2024 13:28,81.3,27.2,0
12/23/2024 13:28,73.6,29.9,0
12/23/2024 13:28,71.1,29.1,0
12/23/2024 13:28,68.2,30.8,0
12/23/2024 13:28,80,28.3,0
12/23/2024 13:28,82.6,29,0
12/23/2024 13:28,83.6,27.5,0
12/23/2024 13:28,75.5,30,0
12/23/2024 13:28,85.8,29.3,0
12/23/2024 13:28,75.9,29,0
12/23/2024 13:29,71.1,27.7,0
12/23/2024 13:29,77.6,29.5,0
12/23/2024 13:29,84.8,30.7,0
12/23/2024 13:29,70.9,27.1,0
12/23/2024 13:29,75.4,28.3,0
12/23/2024 13:29,83.1,28,0
12/23/2024 13:29,81.7,28.3,0
12/23/2024 13:29,69.7,28.9,0
12/23/2024 13:29,78.2,28.2,0
12/23/2024 13:29,67.5,29.4,0
12/23/2024 13:29,79.8,30.4,0
12/23/2024 13:29,77.1,29.7,0
12/23/2024 13:30,68.4,30.5,0
12/23/2024 13:30,77,28.3,0
12/23/2024 13:30,83.1,30.4,0
12/23/2024 13:30,73.2,27.4,0
12/23/2024 13:30,80.2,28,0
12/23/2024 13:30,77.1,27.5,0
12/23/2024 13:30,67.6,29.5,0
12/23/2024 13:30,70.6,29.5,0
12/23/2024 13:30,75.8,27.5,0
12/23/2024 13:30,85.1,29.6,0
12/23/2024 13:30,79.9,29.4,0
12/23/2024 13:30,84.4,27.7,0
12/23/2024 13:31,68.5,28.1,0
12/23/2024 13:31,68.6,28.7,0
12/23/2024 13:31,81.3,28.4,0
12/23/2024 13:31,74.9,27.4,0
12/23/2024 13:31,85.4,28.7,0
12/23/2024 13:31,73.9,29.5,0
12/23/2024 13:31,85.2,28,0
12/23/2024 13:31,84.1,28.3,0
12/23/2024 13:31,67.6,27.5,0
12/23/2024 13:31,81.8,29.4,0
12/23/2024 13:31,74.6,27.9,0
12/23/2024 13:31,81.7,29.6,0
12/23/2024 13:32,83.4,28.7,0
12/23/2024 13:32,75.2,27.4,0
12/23/2024 13:32,76.1,29.5,0
12/23/2024 13:32,77.2,29.7,0
12/23/2024 13:32,67.8,29.7,0
12/23/2024 13:32,75.7,30.9,0
12/23/2024 13:32,81.9,27.8,0
12/23/2024 13:32,79.9,28.8,0
12/23/2024 13:32,68.2,30.5,0
12/23/2024 13:32,74.7,27.3,0
12/23/2024 13:32,74.9,29.9,0
12/23/2024 13:32,83.8,30.8,0
12/23/2024 13:33,79.6,28.3,0
12/23/2024 13:33,74.4,30,0
12/23/2024 13:33,76,30.8,0
12/23/2024 13:33,83.9,27.7,0
12/23/2024 13:33,67.4,28.9,0
12/23/2024 13:33,76.2,28.7,0
12/23/2024 13:33,70.3,28.1,0
12/23/2024 13:33,76.5,29,0
12/23/2024 13:33,84.3,30.9,0
12/23/2024 13:33,83.6,27.5,0
12/23/2024 13:33,71.5,30.8,0
12/23/2024 13:33,76.6,28.4,0
12/23/2024 13:34,80.1,27.3,0
12/23/2024 13:34,76.2,28.5,0
12/23/2024 13:34,82.8,30.7,0
12/23/2024 13:34,79.9,27.8,0
12/23/2024 13:34,70.1,27.8,0
12/23/2024 13:34,84.7,30.8,0
12/23/2024 13:34,77.6,28,0
12/23/2024 13:34,78.9,30.9,0
12/23/2024 13:34,84.9,27.2,0
12/23/2024 13:34,84.4,30.6,0
12/23/2024 13:34,72.6,27.1,0
12/23/2024 13:34,77.1,27.2,0
12/23/2024 13:35,81.4,27.5,0
12/23/2024 13:35,71.9,30.8,0
12/23/2024 13:35,77.8,28.8,0
12/23/2024 13:35,71.5,28.5,0
12/23/2024 13:35,78.5,27.1,0
12/23/2024 13:35,79.8,28.6,0
12/23/2024 13:35,67.8,30.6,0
12/23/2024 13:35,79.7,27.9,0
12/23/2024 13:35,76.8,29.3,0
12/23/2024 13:35,69.8,29.9,0
12/23/2024 13:35,85.3,28,0
12/23/2024 13:35,70.3,28.7,0
