time,temperature,humidity,rain
2024-12-23 12:39:55,28,59,1.0
2024-12-23 12:40:00,20,50,0.0
2024-12-23 12:40:05,22,51,0.5
2024-12-23 12:40:10,24,52,1.0
2024-12-23 12:40:15,26,53,0.0
2024-12-23 12:40:20,28,54,0.5
2024-12-23 12:40:25,20,55,1.0
2024-12-23 12:40:30,22,56,0.0
2024-12-23 12:40:35,24,57,0.5
2024-12-23 12:40:40,26,58,1.0
2024-12-23 12:40:45,28,59,0.0
2024-12-23 12:40:50,20,50,0.5
2024-12-23 12:40:55,22,51,1.0
2024-12-23 12:41:00,24,52,0.0
2024-12-23 12:41:05,26,53,0.5
2024-12-23 12:41:10,28,54,1.0
2024-12-23 12:41:15,20,55,0.0
2024-12-23 12:41:20,22,56,0.5
2024-12-23 12:41:25,24,57,1.0
2024-12-23 12:41:30,26,58,0.0
2024-12-23 12:41:35,28,59,0.5
2024-12-23 12:41:40,20,50,1.0
2024-12-23 12:41:45,22,51,0.0
2024-12-23 12:41:50,24,52,0.5
2024-12-23 12:41:55,26,53,1.0
2024-12-23 12:42:00,28,54,0.0
2024-12-23 12:42:05,20,55,0.5
2024-12-23 12:42:10,22,56,1.0
2024-12-23 12:42:15,24,57,0.0
2024-12-23 12:42:20,26,58,0.5
2024-12-23 12:42:25,28,59,1.0
2024-12-23 12:42:30,20,50,0.0
2024-12-23 12:42:35,22,51,0.5
2024-12-23 12:42:40,24,52,1.0
2024-12-23 12:42:45,26,53,0.0
2024-12-23 12:42:50,28,54,0.5
2024-12-23 12:42:55,20,55,1.0
2024-12-23 12:43:00,22,56,0.0
2024-12-23 12:43:05,24,57,0.5
2024-12-23 12:43:10,26,58,1.0
2024-12-23 12:43:15,28,59,0.0
2024-12-23 12:43:20,20,50,0.5
2024-12-23 12:43:25,22,51,1.0
2024-12-23 12:43:30,24,52,0.0
2024-12-23 12:43:35,26,53,0.5
2024-12-23 12:43:40,28,54,1.0
2024-12-23 12:43:45,20,55,0.0
2024-12-23 12:43:50,22,56,0.5
2024-12-23 12:43:55,24,57,1.0
2024-12-23 12:44:00,26,58,0.0
2024-12-23 12:44:05,28,59,0.5
2024-12-23 12:44:10,20,50,1.0
2024-12-23 12:44:15,22,51,0.0
2024-12-23 12:44:20,24,52,0.5
2024-12-23 12:44:25,26,53,1.0
2024-12-23 12:44:30,28,54,0.0
2024-12-23 12:44:35,20,55,0.5
2024-12-23 12:44:40,22,56,1.0
2024-12-23 12:44:45,24,57,0.0
2024-12-23 12:44:50,26,58,0.5
2024-12-23 12:44:55,28,59,1.0
2024-12-23 12:45:00,20,50,0.0
2024-12-23 12:45:05,22,51,0.5
2024-12-23 12:45:10,24,52,1.0
2024-12-23 12:45:15,26,53,0.0
2024-12-23 12:45:20,28,54,0.5
2024-12-23 12:45:25,20,55,1.0
2024-12-23 12:45:30,22,56,0.0
2024-12-23 12:45:35,24,57,0.5
2024-12-23 12:45:40,26,58,1.0
2024-12-23 12:45:45,28,59,0.0
2024-12-23 12:45:50,20,50,0.5
2024-12-23 12:45:55,22,51,1.0
2024-12-23 12:46:00,24,52,0.0
2024-12-23 12:46:05,26,53,0.5
2024-12-23 12:46:10,28,54,1.0
2024-12-23 12:46:15,20,55,0.0
2024-12-23 12:46:20,22,56,0.5
2024-12-23 12:46:25,24,57,1.0
2024-12-23 12:46:30,26,58,0.0
2024-12-23 12:46:35,28,59,0.5
2024-12-23 12:46:40,20,50,1.0
2024-12-23 12:46:45,22,51,0.0
2024-12-23 12:46:50,24,52,0.5
2024-12-23 12:46:55,26,53,1.0
2024-12-23 12:47:00,28,54,0.0
2024-12-23 12:47:05,20,55,0.5
2024-12-23 12:47:10,22,56,1.0
2024-12-23 12:47:15,24,57,0.0
2024-12-23 12:47:20,26,58,0.5
2024-12-23 12:47:25,28,59,1.0
2024-12-23 12:47:30,20,50,0.0
2024-12-23 12:47:35,22,51,0.5
2024-12-23 12:47:40,24,52,1.0
2024-12-23 12:47:45,26,53,0.0
2024-12-23 12:47:50,28,54,0.5
2024-12-23 12:47:55,20,55,1.0
2024-12-23 12:48:00,22,56,0.0
2024-12-23 12:48:05,24,57,0.5
2024-12-23 12:48:10,26,58,1.0
2024-12-23 12:48:15,28,59,0.0
2024-12-23 12:48:20,20,50,0.5
2024-12-23 12:48:25,22,51,1.0
2024-12-23 12:48:30,24,52,0.0
2024-12-23 12:48:35,26,53,0.5
2024-12-23 12:48:40,28,54,1.0
2024-12-23 12:48:45,20,55,0.0
2024-12-23 12:48:50,22,56,0.5
2024-12-23 12:48:55,24,57,1.0
2024-12-23 12:49:00,26,58,0.0
2024-12-23 12:49:05,28,59,0.5
2024-12-23 12:49:10,20,50,1.0
2024-12-23 12:49:15,22,51,0.0
2024-12-23 12:49:20,24,52,0.5
2024-12-23 12:49:25,26,53,1.0
2024-12-23 12:49:30,28,54,0.0
2024-12-23 12:49:35,20,55,0.5
2024-12-23 12:49:40,22,56,1.0
2024-12-23 12:49:45,24,57,0.0
2024-12-23 12:49:50,26,58,0.5
2024-12-23 12:49:55,28,59,1.0
2024-12-23 12:50:00,20,50,0.0
2024-12-23 12:50:05,22,51,0.5
2024-12-23 12:50:10,24,52,1.0
2024-12-23 12:50:15,26,53,0.0
2024-12-23 12:50:20,28,54,0.5
2024-12-23 12:50:25,20,55,1.0
2024-12-23 12:50:30,22,56,0.0
2024-12-23 12:50:35,24,57,0.5
2024-12-23 12:50:40,26,58,1.0
2024-12-23 12:50:45,28,59,0.0
2024-12-23 12:50:50,20,50,0.5
2024-12-23 12:50:55,22,51,1.0
2024-12-23 12:51:00,24,52,0.0
2024-12-23 12:51:05,26,53,0.5
2024-12-23 12:51:10,28,54,1.0
2024-12-23 12:51:15,20,55,0.0
2024-12-23 12:51:20,22,56,0.5
2024-12-23 12:51:25,24,57,1.0
2024-12-23 12:51:30,26,58,0.0
2024-12-23 12:51:35,28,59,0.5
2024-12-23 12:51:40,20,50,1.0
2024-12-23 12:51:45,22,51,0.0
2024-12-23 12:51:50,24,52,0.5
2024-12-23 12:51:55,26,53,1.0
2024-12-23 12:52:00,28,54,0.0
2024-12-23 12:52:05,20,55,0.5
2024-12-23 12:52:10,22,56,1.0
2024-12-23 12:52:15,24,57,0.0
2024-12-23 12:52:20,26,58,0.5
2024-12-23 12:52:25,28,59,1.0
2024-12-23 12:52:30,20,50,0.0
2024-12-23 12:52:35,22,51,0.5
2024-12-23 12:52:40,24,52,1.0
2024-12-23 12:52:45,26,53,0.0
2024-12-23 12:52:50,28,54,0.5
2024-12-23 12:52:55,20,55,1.0
2024-12-23 12:53:00,22,56,0.0
2024-12-23 12:53:05,24,57,0.5
2024-12-23 12:53:10,26,58,1.0
2024-12-23 12:53:15,28,59,0.0
2024-12-23 12:53:20,20,50,0.5
2024-12-23 12:53:25,22,51,1.0
2024-12-23 12:53:30,24,52,0.0
2024-12-23 12:53:35,26,53,0.5
2024-12-23 12:53:40,28,54,1.0
2024-12-23 12:53:45,20,55,0.0
2024-12-23 12:53:50,22,56,0.5
2024-12-23 12:53:55,24,57,1.0
2024-12-23 12:54:00,26,58,0.0
2024-12-23 12:54:05,28,59,0.5
2024-12-23 12:54:10,20,50,1.0
2024-12-23 12:54:15,22,51,0.0
2024-12-23 12:54:20,24,52,0.5
2024-12-23 12:54:25,26,53,1.0
2024-12-23 12:54:30,28,54,0.0
2024-12-23 12:54:35,20,55,0.5
2024-12-23 12:54:40,22,56,1.0
2024-12-23 12:54:45,24,57,0.0
2024-12-23 12:54:50,26,58,0.5
2024-12-23 12:54:55,28,59,1.0
2024-12-23 12:55:00,20,50,0.0
2024-12-23 12:55:05,22,51,0.5
2024-12-23 12:55:10,24,52,1.0
2024-12-23 12:55:15,26,53,0.0
2024-12-23 12:55:20,28,54,0.5
2024-12-23 12:55:25,20,55,1.0
2024-12-23 12:55:30,22,56,0.0
2024-12-23 12:55:35,24,57,0.5
2024-12-23 12:55:40,26,58,1.0
2024-12-23 12:55:45,28,59,0.0
2024-12-23 12:55:50,20,50,0.5
2024-12-23 12:55:55,22,51,1.0
2024-12-23 12:56:00,24,52,0.0
2024-12-23 12:56:05,26,53,0.5
2024-12-23 12:56:10,28,54,1.0
2024-12-23 12:56:15,20,55,0.0
2024-12-23 12:56:20,22,56,0.5
2024-12-23 12:56:25,24,57,1.0
2024-12-23 12:56:30,26,58,0.0
2024-12-23 12:56:35,28,59,0.5
2024-12-23 12:56:40,20,50,1.0
2024-12-23 12:56:45,22,51,0.0
2024-12-23 12:56:50,24,52,0.5
2024-12-23 12:56:55,26,53,1.0
2024-12-23 12:57:00,28,54,0.0
2024-12-23 12:57:05,20,55,0.5
2024-12-23 12:57:10,22,56,1.0
2024-12-23 12:57:15,24,57,0.0
2024-12-23 12:57:20,26,58,0.5
2024-12-23 12:57:25,28,59,1.0
2024-12-23 12:57:30,20,50,0.0
2024-12-23 12:57:35,22,51,0.5
2024-12-23 12:57:40,24,52,1.0
2024-12-23 12:57:45,26,53,0.0
2024-12-23 12:57:50,28,54,0.5
2024-12-23 12:57:55,20,55,1.0
2024-12-23 12:58:00,22,56,0.0
2024-12-23 12:58:05,24,57,0.5
2024-12-23 12:58:10,26,58,1.0
2024-12-23 12:58:15,28,59,0.0
2024-12-23 12:58:20,20,50,0.5
2024-12-23 12:58:25,22,51,1.0
2024-12-23 12:58:30,24,52,0.0
2024-12-23 12:58:35,26,53,0.5
2024-12-23 12:58:40,28,54,1.0
2024-12-23 12:58:45,20,55,0.0
2024-12-23 12:58:50,22,56,0.5
2024-12-23 12:58:55,24,57,1.0
2024-12-23 12:59:00,26,58,0.0
2024-12-23 12:59:05,28,59,0.5
2024-12-23 12:59:10,20,50,1.0
2024-12-23 12:59:15,22,51,0.0
2024-12-23 12:59:20,24,52,0.5
2024-12-23 12:59:25,26,53,1.0
2024-12-23 12:59:30,28,54,0.0
2024-12-23 12:59:35,20,55,0.5
2024-12-23 12:59:40,22,56,1.0
2024-12-23 12:59:45,24,57,0.0
2024-12-23 12:59:50,26,58,0.5
2024-12-23 12:59:55,28,59,1.0
2024-12-23 13:00:00,20,50,0.0
2024-12-23 13:00:05,22,51,0.5
2024-12-23 13:00:10,24,52,1.0
2024-12-23 13:00:15,26,53,0.0
2024-12-23 13:00:20,28,54,0.5
2024-12-23 13:00:25,20,55,1.0
2024-12-23 13:00:30,22,56,0.0
2024-12-23 13:00:35,24,57,0.5
2024-12-23 13:00:40,26,58,1.0
2024-12-23 13:00:45,28,59,0.0
2024-12-23 13:00:50,20,50,0.5
2024-12-23 13:00:55,22,51,1.0
2024-12-23 13:01:00,24,52,0.0
2024-12-23 13:01:05,26,53,0.5
2024-12-23 13:01:10,28,54,1.0
2024-12-23 13:01:15,20,55,0.0
2024-12-23 13:01:20,22,56,0.5
2024-12-23 13:01:25,24,57,1.0
2024-12-23 13:01:30,26,58,0.0
2024-12-23 13:01:35,28,59,0.5
2024-12-23 13:01:40,20,50,1.0
2024-12-23 13:01:45,22,51,0.0
2024-12-23 13:01:50,24,52,0.5
2024-12-23 13:01:55,26,53,1.0
2024-12-23 13:02:00,28,54,0.0
2024-12-23 13:02:05,20,55,0.5
2024-12-23 13:02:10,22,56,1.0
2024-12-23 13:02:15,24,57,0.0
2024-12-23 13:02:20,26,58,0.5
2024-12-23 13:02:25,28,59,1.0
2024-12-23 13:02:30,20,50,0.0
2024-12-23 13:02:35,22,51,0.5
2024-12-23 13:02:40,24,52,1.0
2024-12-23 13:02:45,26,53,0.0
2024-12-23 13:02:50,28,54,0.5
2024-12-23 13:02:55,20,55,1.0
2024-12-23 13:03:00,22,56,0.0
2024-12-23 13:03:05,24,57,0.5
2024-12-23 13:03:10,26,58,1.0
2024-12-23 13:03:15,28,59,0.0
2024-12-23 13:03:20,20,50,0.5
2024-12-23 13:03:25,22,51,1.0
2024-12-23 13:03:30,24,52,0.0
2024-12-23 13:03:35,26,53,0.5
2024-12-23 13:03:40,28,54,1.0
2024-12-23 13:03:45,20,55,0.0
2024-12-23 13:03:50,22,56,0.5
2024-12-23 13:03:55,24,57,1.0
2024-12-23 13:04:00,26,58,0.0
2024-12-23 13:04:05,28,59,0.5
2024-12-23 13:04:10,20,50,1.0
2024-12-23 13:04:15,22,51,0.0
2024-12-23 13:04:20,24,52,0.5
2024-12-23 13:04:25,26,53,1.0
2024-12-23 13:04:30,28,54,0.0
2024-12-23 13:04:35,20,55,0.5
2024-12-23 13:04:40,22,56,1.0
2024-12-23 13:04:45,24,57,0.0
2024-12-23 13:04:50,26,58,0.5
2024-12-23 13:04:55,28,59,1.0
2024-12-23 13:05:00,20,50,0.0
2024-12-23 13:05:05,22,51,0.5
2024-12-23 13:05:10,24,52,1.0
2024-12-23 13:05:15,26,53,0.0
2024-12-23 13:05:20,28,54,0.5
2024-12-23 13:05:25,20,55,1.0
2024-12-23 13:05:30,22,56,0.0
2024-12-23 13:05:35,24,57,0.5
2024-12-23 13:05:40,26,58,1.0
2024-12-23 13:05:45,28,59,0.0
2024-12-23 13:05:50,20,50,0.5
2024-12-23 13:05:55,22,51,1.0
2024-12-23 13:06:00,24,52,0.0
2024-12-23 13:06:05,26,53,0.5
2024-12-23 13:06:10,28,54,1.0
2024-12-23 13:06:15,20,55,0.0
2024-12-23 13:06:20,22,56,0.5
2024-12-23 13:06:25,24,57,1.0
2024-12-23 13:06:30,26,58,0.0
2024-12-23 13:06:35,28,59,0.5
2024-12-23 13:06:40,20,50,1.0
2024-12-23 13:06:45,22,51,0.0
2024-12-23 13:06:50,24,52,0.5
2024-12-23 13:06:55,26,53,1.0
2024-12-23 13:07:00,28,54,0.0
2024-12-23 13:07:05,20,55,0.5
2024-12-23 13:07:10,22,56,1.0
2024-12-23 13:07:15,24,57,0.0
2024-12-23 13:07:20,26,58,0.5
2024-12-23 13:07:25,28,59,1.0
2024-12-23 13:07:30,20,50,0.0
2024-12-23 13:07:35,22,51,0.5
2024-12-23 13:07:40,24,52,1.0
2024-12-23 13:07:45,26,53,0.0
2024-12-23 13:07:50,28,54,0.5
2024-12-23 13:07:55,20,55,1.0
2024-12-23 13:08:00,22,56,0.0
2024-12-23 13:08:05,24,57,0.5
2024-12-23 13:08:10,26,58,1.0
2024-12-23 13:08:15,28,59,0.0
2024-12-23 13:08:20,20,50,0.5
2024-12-23 13:08:25,22,51,1.0
2024-12-23 13:08:30,24,52,0.0
2024-12-23 13:08:35,26,53,0.5
2024-12-23 13:08:40,28,54,1.0
2024-12-23 13:08:45,20,55,0.0
2024-12-23 13:08:50,22,56,0.5
2024-12-23 13:08:55,24,57,1.0
2024-12-23 13:09:00,26,58,0.0
2024-12-23 13:09:05,28,59,0.5
2024-12-23 13:09:10,20,50,1.0
2024-12-23 13:09:15,22,51,0.0
2024-12-23 13:09:20,24,52,0.5
2024-12-23 13:09:25,26,53,1.0
2024-12-23 13:09:30,28,54,0.0
2024-12-23 13:09:35,20,55,0.5
2024-12-23 13:09:40,22,56,1.0
2024-12-23 13:09:45,24,57,0.0
2024-12-23 13:09:50,26,58,0.5
2024-12-23 13:09:55,28,59,1.0
2024-12-23 13:10:00,20,50,0.0
2024-12-23 13:10:05,22,51,0.5
2024-12-23 13:10:10,24,52,1.0
2024-12-23 13:10:15,26,53,0.0
2024-12-23 13:10:20,28,54,0.5
2024-12-23 13:10:25,20,55,1.0
2024-12-23 13:10:30,22,56,0.0
2024-12-23 13:10:35,24,57,0.5
2024-12-23 13:10:40,26,58,1.0
2024-12-23 13:10:45,28,59,0.0
2024-12-23 13:10:50,20,50,0.5
2024-12-23 13:10:55,22,51,1.0
2024-12-23 13:11:00,24,52,0.0
2024-12-23 13:11:05,26,53,0.5
2024-12-23 13:11:10,28,54,1.0
2024-12-23 13:11:15,20,55,0.0
2024-12-23 13:11:20,22,56,0.5
2024-12-23 13:11:25,24,57,1.0
2024-12-23 13:11:30,26,58,0.0
2024-12-23 13:11:35,28,59,0.5
2024-12-23 13:11:40,20,50,1.0
2024-12-23 13:11:45,22,51,0.0
2024-12-23 13:11:50,24,52,0.5
2024-12-23 13:11:55,26,53,1.0
2024-12-23 13:12:00,28,54,0.0
2024-12-23 13:12:05,20,55,0.5
2024-12-23 13:12:10,22,56,1.0
2024-12-23 13:12:15,24,57,0.0
2024-12-23 13:12:20,26,58,0.5
2024-12-23 13:12:25,28,59,1.0
2024-12-23 13:12:30,20,50,0.0
2024-12-23 13:12:35,22,51,0.5
2024-12-23 13:12:40,24,52,1.0
2024-12-23 13:12:45,26,53,0.0
2024-12-23 13:12:50,28,54,0.5
2024-12-23 13:12:55,20,55,1.0
2024-12-23 13:13:00,22,56,0.0
2024-12-23 13:13:05,24,57,0.5
2024-12-23 13:13:10,26,58,1.0
2024-12-23 13:13:15,28,59,0.0
2024-12-23 13:13:20,20,50,0.5
2024-12-23 13:13:25,22,51,1.0
2024-12-23 13:13:30,24,52,0.0
2024-12-23 13:13:35,26,53,0.5
2024-12-23 13:13:40,28,54,1.0
2024-12-23 13:13:45,20,55,0.0
2024-12-23 13:13:50,22,56,0.5
2024-12-23 13:13:55,24,57,1.0
2024-12-23 13:14:00,26,58,0.0
2024-12-23 13:14:05,28,59,0.5
2024-12-23 13:14:10,20,50,1.0
2024-12-23 13:14:15,22,51,0.0
2024-12-23 13:14:20,24,52,0.5
2024-12-23 13:14:25,26,53,1.0
2024-12-23 13:14:30,28,54,0.0
2024-12-23 13:14:35,20,55,0.5
2024-12-23 13:14:40,22,56,1.0
2024-12-23 13:14:45,24,57,0.0
2024-12-23 13:14:50,26,58,0.5
2024-12-23 13:14:55,28,59,1.0
2024-12-23 13:15:00,20,50,0.0
2024-12-23 13:15:05,22,51,0.5
2024-12-23 13:15:10,24,52,1.0
2024-12-23 13:15:15,26,53,0.0
2024-12-23 13:15:20,28,54,0.5
2024-12-23 13:15:25,20,55,1.0
2024-12-23 13:15:30,22,56,0.0
2024-12-23 13:15:35,24,57,0.5
2024-12-23 13:15:40,26,58,1.0
2024-12-23 13:15:45,28,59,0.0
2024-12-23 13:15:50,20,50,0.5
2024-12-23 13:15:55,22,51,1.0
2024-12-23 13:16:00,24,52,0.0
2024-12-23 13:16:05,26,53,0.5
2024-12-23 13:16:10,28,54,1.0
2024-12-23 13:16:15,20,55,0.0
2024-12-23 13:16:20,22,56,0.5
2024-12-23 13:16:25,24,57,1.0
2024-12-23 13:16:30,26,58,0.0
2024-12-23 13:16:35,28,59,0.5
2024-12-23 13:16:40,20,50,1.0
2024-12-23 13:16:45,22,51,0.0
2024-12-23 13:16:50,24,52,0.5
2024-12-23 13:16:55,26,53,1.0
2024-12-23 13:17:00,28,54,0.0
2024-12-23 13:17:05,20,55,0.5
2024-12-23 13:17:10,22,56,1.0
2024-12-23 13:17:15,24,57,0.0
2024-12-23 13:17:20,26,58,0.5
2024-12-23 13:17:25,28,59,1.0
2024-12-23 13:17:30,20,50,0.0
2024-12-23 13:17:35,22,51,0.5
2024-12-23 13:17:40,24,52,1.0
2024-12-23 13:17:45,26,53,0.0
2024-12-23 13:17:50,28,54,0.5
2024-12-23 13:17:55,20,55,1.0
2024-12-23 13:18:00,22,56,0.0
2024-12-23 13:18:05,24,57,0.5
2024-12-23 13:18:10,26,58,1.0
2024-12-23 13:18:15,28,59,0.0
2024-12-23 13:18:20,20,50,0.5
2024-12-23 13:18:25,22,51,1.0
2024-12-23 13:18:30,24,52,0.0
2024-12-23 13:18:35,26,53,0.5
2024-12-23 13:18:40,28,54,1.0
2024-12-23 13:18:45,20,55,0.0
2024-12-23 13:18:50,22,56,0.5
2024-12-23 13:18:55,24,57,1.0
2024-12-23 13:19:00,26,58,0.0
2024-12-23 13:19:05,28,59,0.5
2024-12-23 13:19:10,20,50,1.0
2024-12-23 13:19:15,22,51,0.0
2024-12-23 13:19:20,24,52,0.5
2024-12-23 13:19:25,26,53,1.0
2024-12-23 13:19:30,28,54,0.0
2024-12-23 13:19:35,20,55,0.5
2024-12-23 13:19:40,22,56,1.0
2024-12-23 13:19:45,24,57,0.0
2024-12-23 13:19:50,26,58,0.5
2024-12-23 13:19:55,28,59,1.0
2024-12-23 13:20:00,20,50,0.0
2024-12-23 13:20:05,22,51,0.5
2024-12-23 13:20:10,24,52,1.0
2024-12-23 13:20:15,26,53,0.0
2024-12-23 13:20:20,28,54,0.5
2024-12-23 13:20:25,20,55,1.0
2024-12-23 13:20:30,22,56,0.0
2024-12-23 13:20:35,24,57,0.5
2024-12-23 13:20:40,26,58,1.0
2024-12-23 13:20:45,28,59,0.0
2024-12-23 13:20:50,20,50,0.5
2024-12-23 13:20:55,22,51,1.0
2024-12-23 13:21:00,24,52,0.0
2024-12-23 13:21:05,26,53,0.5
2024-12-23 13:21:10,28,54,1.0
2024-12-23 13:21:15,20,55,0.0
2024-12-23 13:21:20,22,56,0.5
2024-12-23 13:21:25,24,57,1.0
2024-12-23 13:21:30,26,58,0.0
2024-12-23 13:21:35,28,59,0.5
2024-12-23 13:21:40,20,50,1.0
2024-12-23 13:21:45,22,51,0.0
2024-12-23 13:21:50,24,52,0.5
2024-12-23 13:21:55,26,53,1.0
2024-12-23 13:22:00,28,54,0.0
2024-12-23 13:22:05,20,55,0.5
2024-12-23 13:22:10,22,56,1.0
2024-12-23 13:22:15,24,57,0.0
2024-12-23 13:22:20,26,58,0.5
2024-12-23 13:22:25,28,59,1.0
2024-12-23 13:22:30,20,50,0.0
2024-12-23 13:22:35,22,51,0.5
2024-12-23 13:22:40,24,52,1.0
2024-12-23 13:22:45,26,53,0.0
2024-12-23 13:22:50,28,54,0.5
2024-12-23 13:22:55,20,55,1.0
2024-12-23 13:23:00,22,56,0.0
2024-12-23 13:23:05,24,57,0.5
2024-12-23 13:23:10,26,58,1.0
2024-12-23 13:23:15,28,59,0.0
2024-12-23 13:23:20,20,50,0.5
2024-12-23 13:23:25,22,51,1.0
2024-12-23 13:23:30,24,52,0.0
2024-12-23 13:23:35,26,53,0.5
2024-12-23 13:23:40,28,54,1.0
2024-12-23 13:23:45,20,55,0.0
2024-12-23 13:23:50,22,56,0.5
2024-12-23 13:23:55,24,57,1.0
2024-12-23 13:24:00,26,58,0.0
2024-12-23 13:24:05,28,59,0.5
2024-12-23 13:24:10,20,50,1.0
2024-12-23 13:24:15,22,51,0.0
2024-12-23 13:24:20,24,52,0.5
2024-12-23 13:24:25,26,53,1.0
2024-12-23 13:24:30,28,54,0.0
2024-12-23 13:24:35,20,55,0.5
2024-12-23 13:24:40,22,56,1.0
2024-12-23 13:24:45,24,57,0.0
2024-12-23 13:24:50,26,58,0.5
2024-12-23 13:24:55,28,59,1.0
2024-12-23 13:25:00,20,50,0.0
2024-12-23 13:25:05,22,51,0.5
2024-12-23 13:25:10,24,52,1.0
2024-12-23 13:25:15,26,53,0.0
2024-12-23 13:25:20,28,54,0.5
2024-12-23 13:25:25,20,55,1.0
2024-12-23 13:25:30,22,56,0.0
2024-12-23 13:25:35,24,57,0.5
2024-12-23 13:25:40,26,58,1.0
2024-12-23 13:25:45,28,59,0.0
2024-12-23 13:25:50,20,50,0.5
2024-12-23 13:25:55,22,51,1.0
2024-12-23 13:26:00,24,52,0.0
2024-12-23 13:26:05,26,53,0.5
2024-12-23 13:26:10,28,54,1.0
2024-12-23 13:26:15,20,55,0.0
2024-12-23 13:26:20,22,56,0.5
2024-12-23 13:26:25,24,57,1.0
2024-12-23 13:26:30,26,58,0.0
2024-12-23 13:26:35,28,59,0.5
2024-12-23 13:26:40,20,50,1.0
2024-12-23 13:26:45,22,51,0.0
2024-12-23 13:26:50,24,52,0.5
2024-12-23 13:26:55,26,53,1.0
2024-12-23 13:27:00,28,54,0.0
2024-12-23 13:27:05,20,55,0.5
2024-12-23 13:27:10,22,56,1.0
2024-12-23 13:27:15,24,57,0.0
2024-12-23 13:27:20,26,58,0.5
2024-12-23 13:27:25,28,59,1.0
2024-12-23 13:27:30,20,50,0.0
2024-12-23 13:27:35,22,51,0.5
2024-12-23 13:27:40,24,52,1.0
2024-12-23 13:27:45,26,53,0.0
2024-12-23 13:27:50,28,54,0.5
2024-12-23 13:27:55,20,55,1.0
2024-12-23 13:28:00,22,56,0.0
2024-12-23 13:28:05,24,57,0.5
2024-12-23 13:28:10,26,58,1.0
2024-12-23 13:28:15,28,59,0.0
2024-12-23 13:28:20,20,50,0.5
2024-12-23 13:28:25,22,51,1.0
2024-12-23 13:28:30,24,52,0.0
2024-12-23 13:28:35,26,53,0.5
2024-12-23 13:28:40,28,54,1.0
2024-12-23 13:28:45,20,55,0.0
2024-12-23 13:28:50,22,56,0.5
2024-12-23 13:28:55,24,57,1.0
2024-12-23 13:29:00,26,58,0.0
2024-12-23 13:29:05,28,59,0.5
2024-12-23 13:29:10,20,50,1.0
2024-12-23 13:29:15,22,51,0.0
2024-12-23 13:29:20,24,52,0.5
2024-12-23 13:29:25,26,53,1.0
2024-12-23 13:29:30,28,54,0.0
2024-12-23 13:29:35,20,55,0.5
2024-12-23 13:29:40,22,56,1.0
2024-12-23 13:29:45,24,57,0.0
2024-12-23 13:29:50,26,58,0.5
2024-12-23 13:29:55,28,59,1.0
2024-12-23 13:30:00,20,50,0.0
2024-12-23 13:30:05,22,51,0.5
2024-12-23 13:30:10,24,52,1.0
2024-12-23 13:30:15,26,53,0.0
2024-12-23 13:30:20,28,54,0.5
2024-12-23 13:30:25,20,55,1.0
2024-12-23 13:30:30,22,56,0.0
2024-12-23 13:30:35,24,57,0.5
2024-12-23 13:30:40,26,58,1.0
2024-12-23 13:30:45,28,59,0.0
2024-12-23 13:30:50,20,50,0.5
2024-12-23 13:30:55,22,51,1.0
2024-12-23 13:31:00,24,52,0.0
2024-12-23 13:31:05,26,53,0.5
2024-12-23 13:31:10,28,54,1.0
2024-12-23 13:31:15,20,55,0.0
2024-12-23 13:31:20,22,56,0.5
2024-12-23 13:31:25,24,57,1.0
2024-12-23 13:31:30,26,58,0.0
2024-12-23 13:31:35,28,59,0.5
2024-12-23 13:31:40,20,50,1.0
2024-12-23 13:31:45,22,51,0.0
2024-12-23 13:31:50,24,52,0.5
2024-12-23 13:31:55,26,53,1.0
2024-12-23 13:32:00,28,54,0.0
2024-12-23 13:32:05,20,55,0.5
2024-12-23 13:32:10,22,56,1.0
2024-12-23 13:32:15,24,57,0.0
2024-12-23 13:32:20,26,58,0.5
2024-12-23 13:32:25,28,59,1.0
2024-12-23 13:32:30,20,50,0.0
2024-12-23 13:32:35,22,51,0.5
2024-12-23 13:32:40,24,52,1.0
2024-12-23 13:32:45,26,53,0.0
2024-12-23 13:32:50,28,54,0.5
2024-12-23 13:32:55,20,55,1.0
2024-12-23 13:33:00,22,56,0.0
2024-12-23 13:33:05,24,57,0.5
2024-12-23 13:33:10,26,58,1.0
2024-12-23 13:33:15,28,59,0.0
2024-12-23 13:33:20,20,50,0.5
2024-12-23 13:33:25,22,51,1.0
2024-12-23 13:33:30,24,52,0.0
2024-12-23 13:33:35,26,53,0.5
2024-12-23 13:33:40,28,54,1.0
2024-12-23 13:33:45,20,55,0.0
2024-12-23 13:33:50,22,56,0.5
2024-12-23 13:33:55,24,57,1.0
2024-12-23 13:34:00,26,58,0.0
2024-12-23 13:34:05,28,59,0.5
2024-12-23 13:34:10,20,50,1.0
2024-12-23 13:34:15,22,51,0.0
2024-12-23 13:34:20,24,52,0.5
2024-12-23 13:34:25,26,53,1.0
2024-12-23 13:34:30,28,54,0.0
2024-12-23 13:34:35,20,55,0.5
2024-12-23 13:34:40,22,56,1.0
2024-12-23 13:34:45,24,57,0.0
2024-12-23 13:34:50,26,58,0.5
2024-12-23 13:34:55,28,59,1.0
2024-12-23 13:35:00,20,50,0.0
2024-12-23 13:35:05,22,51,0.5
2024-12-23 13:35:10,24,52,1.0
2024-12-23 13:35:15,26,53,0.0
2024-12-23 13:35:20,28,54,0.5
